price,latitude,longitude,property_type,room_type,bedrooms,beds,bathroom_qty,bathroom_type
113.0,1.31248,103.79008,Hotel,Private room,1.0,1.0,1.0,shared
67.0,1.3117,103.86028,Hotel,Private room,1.0,1.0,5.0,shared
64.0,1.30249,103.86035,Apartment,Private room,1.0,1.0,1.0,private
100.0,1.31693,103.91408,House,Private room,1.0,1.0,1.0,private
240.0,1.30409,103.8465,Apartment,Entire home/apt,1.0,1.0,1.0,baths
190.0,1.43508,103.79711,Apartment,Entire home/apt,2.0,2.0,2.0,baths
79.0,1.36741,103.85285,Apartment,Private room,1.0,1.0,1.0,private
192.0,1.28038,103.85395,Apartment,Entire home/apt,1.0,1.0,1.0,baths
450.0,1.3157,103.88303,Apartment,Shared room,1.0,1.0,1.0,shared
49.0,1.30902,103.86162,Apartment,Private room,1.0,1.0,3.0,shared
59.0,1.31289,103.85555,Apartment,Private room,1.0,1.0,2.0,shared
190.0,1.31846,103.89153,Apartment,Entire home/apt,1.0,1.0,1.0,baths
160.0,1.32552,103.91456,House,Private room,1.0,2.0,1.0,shared
209.0,1.35725,103.828,Apartment,Entire home/apt,2.0,2.0,2.0,baths
132.0,1.2877,103.82903,Apartment,Private room,1.0,1.0,2.0,baths
31.0,1.28499,103.843,Hotel,Hotel room,1.0,13.0,4.0,baths
31.0,1.28379,103.84399,Hotel,Hotel room,1.0,13.0,4.0,baths
388.0,1.31398,103.87973,Apartment,Entire home/apt,1.0,4.0,2.0,baths
56.0,1.34373,103.72095,Apartment,Private room,1.0,1.0,1.0,shared
113.0,1.28073,103.78544,Hotel,Private room,1.0,1.0,1.0,shared
80.0,1.30429,103.85937,Apartment,Private room,1.0,1.0,1.0,private
90.0,1.30442,103.8593,Apartment,Private room,1.0,1.0,1.0,private
100.0,1.30242,103.86078,Apartment,Private room,1.0,1.0,1.0,private
140.0,1.30427,103.85904,Apartment,Private room,1.0,2.0,1.0,private
69.0,1.31338,103.85843,Apartment,Private room,1.0,1.0,1.0,private
223.0,1.28049,103.78534,Hotel,Private room,1.0,6.0,1.0,shared
200.0,1.29265,103.81667,Apartment,Entire home/apt,3.0,3.0,2.0,baths
400.0,1.42998,103.78534,Apartment,Entire home/apt,2.0,2.0,2.0,baths
100.0,1.33906,103.70071,Apartment,Private room,1.0,1.0,1.0,baths
80.0,1.36864,103.8967,Apartment,Private room,2.0,2.0,2.0,shared
57.0,1.30296,103.78559,Apartment,Private room,1.0,1.0,1.0,baths
180.0,1.27872,103.84696,Apartment,Entire home/apt,1.0,1.0,1.0,baths
68.0,1.37173,103.94855,Apartment,Private room,2.0,2.0,1.0,shared
168.0,1.34401,103.70107,Apartment,Private room,1.0,1.0,1.0,shared
141.0,1.2943,103.8296,Apartment,Private room,1.0,1.0,1.0,baths
68.0,1.31244,103.79747,Apartment,Private room,1.0,1.0,1.0,shared
100.0,1.34048,103.9519,Apartment,Entire home/apt,2.0,2.0,2.0,baths
69.0,1.31261,103.85796,Apartment,Private room,1.0,1.0,1.0,private
140.0,1.32833,103.91588,Apartment,Private room,1.0,1.0,1.0,private
85.0,1.31124,103.87213,House,Private room,1.0,4.0,1.0,shared
59.0,1.28338,103.84133,Apartment,Private room,1.0,1.0,2.0,shared
180.0,1.32522,103.91497,Apartment,Private room,1.0,1.0,1.0,private
156.0,1.31756,103.91084,Apartment,Entire home/apt,3.0,3.0,3.0,baths
180.0,1.31889,103.82806,Apartment,Entire home/apt,1.0,1.0,1.0,baths
60.0,1.32683,103.95444,Apartment,Private room,1.0,1.0,1.0,shared
148.0,1.36464,103.86352,Apartment,Private room,1.0,1.0,1.0,private
20.0,1.38534,103.73865,Apartment,Private room,1.0,2.0,1.0,shared
130.0,1.32547,103.91505,House,Private room,1.0,1.0,1.0,private
102.0,1.31735,103.84806,Apartment,Private room,1.0,2.0,1.0,private
385.0,1.275,103.84334,Apartment,Entire home/apt,3.0,4.0,3.0,baths
423.0,1.28341,103.85075,Apartment,Entire home/apt,1.0,1.0,1.0,baths
470.0,1.28146,103.85122,Apartment,Entire home/apt,1.0,1.0,1.0,baths
150.0,1.39178,103.91181,Apartment,Entire home/apt,2.0,3.0,2.0,baths
24.0,1.31586,103.86049,Hotel,Shared room,1.0,6.0,7.0,shared
500.0,1.35593,103.88742,Apartment,Entire home/apt,1.0,2.0,1.0,baths
40.0,1.28382,103.84339,Apartment,Private room,1.0,1.0,2.0,shared
62.0,1.31284,103.79736,Apartment,Private room,1.0,1.0,1.0,shared
30.0,1.31626,103.86002,Hotel,Shared room,1.0,20.0,7.0,shared
89.0,1.3147,103.89289,Apartment,Entire home/apt,1.0,1.0,1.0,baths
170.0,1.32405,103.91679,House,Private room,1.0,2.0,1.0,shared
88.0,1.34757,103.74873,Apartment,Private room,1.0,1.0,1.0,baths
59.0,1.31001,103.86278,Apartment,Private room,1.0,1.0,3.0,baths
60.0,1.324,103.84069,Apartment,Private room,1.0,1.0,1.0,baths
27.0,1.31361,103.88422,Apartment,Private room,1.0,1.0,0.0,baths
154.0,1.32157,103.84297,Apartment,Entire home/apt,1.0,4.0,1.0,baths
49.0,1.30805,103.86338,Apartment,Private room,1.0,1.0,3.0,shared
71.0,1.3446,103.73346,Apartment,Private room,1.0,1.0,2.0,baths
69.0,1.32728,103.8507,Apartment,Private room,1.0,1.0,1.0,baths
89.0,1.32826,103.85111,Apartment,Private room,1.0,1.0,1.0,baths
57.0,1.28359,103.84242,Apartment,Private room,1.0,1.0,2.0,shared
145.0,1.31573,103.88485,Apartment,Private room,1.0,1.0,1.0,baths
65.0,1.35141,103.86968,Apartment,Private room,1.0,2.0,1.0,baths
255.0,1.31297,103.85998,Apartment,Entire home/apt,1.0,1.0,2.0,baths
183.0,1.28134,103.78707,Apartment,Private room,1.0,1.0,1.0,shared
141.0,1.31163,103.93572,Apartment,Private room,1.0,1.0,1.0,baths
40.0,1.34313,103.68921,Apartment,Private room,1.0,2.0,2.0,baths
130.0,1.34054,103.71994,Apartment,Entire home/apt,2.0,2.0,1.0,baths
299.0,1.30494,103.90306,Apartment,Entire home/apt,1.0,2.0,2.0,baths
140.0,1.27703,103.8437,Apartment,Entire home/apt,1.0,1.0,2.0,baths
71.0,1.31675,103.91272,Apartment,Private room,1.0,1.0,1.0,private
130.0,1.32531,103.91656,House,Private room,1.0,1.0,1.0,private
39.0,1.31552,103.88215,Apartment,Private room,1.0,1.0,3.0,shared
150.0,1.31723,103.83244,Apartment,Private room,1.0,1.0,1.0,baths
47.0,1.31053,103.86075,Apartment,Private room,1.0,1.0,3.0,shared
65.0,1.27762,103.78745,Apartment,Private room,1.0,1.0,1.0,shared
80.0,1.35563,103.96517,Apartment,Shared room,1.0,1.0,0.0,baths
59.0,1.30983,103.86232,Apartment,Private room,1.0,1.0,3.0,shared
198.0,1.35488,103.96519,Apartment,Entire home/apt,2.0,3.0,2.0,baths
100.0,1.30285,103.79575,Apartment,Private room,1.0,1.0,1.0,private
255.0,1.31348,103.86046,Apartment,Entire home/apt,1.0,2.0,1.0,baths
49.0,1.3085,103.86112,Apartment,Private room,1.0,1.0,3.0,shared
284.0,1.31212,103.86059,Apartment,Entire home/apt,1.0,2.0,1.0,baths
86.0,1.34724,103.74834,Apartment,Private room,1.0,1.0,1.0,shared
49.0,1.31548,103.8821,Apartment,Private room,1.0,1.0,3.0,shared
25.0,1.31982,103.85761,Apartment,Private room,1.0,1.0,1.0,shared
200.0,1.34358,103.95383,Apartment,Entire home/apt,3.0,5.0,2.0,baths
255.0,1.3093,103.8588,Apartment,Entire home/apt,1.0,2.0,1.0,baths
255.0,1.31165,103.86019,Apartment,Entire home/apt,1.0,2.0,1.0,baths
45.0,1.27735,103.83875,Apartment,Private room,1.0,1.0,1.0,baths
200.0,1.37451,103.87284,Apartment,Private room,1.0,1.0,1.0,private
100.0,1.31204,103.93769,Apartment,Private room,1.0,1.0,1.0,baths
284.0,1.31215,103.86168,Apartment,Entire home/apt,1.0,2.0,1.0,baths
255.0,1.31188,103.85991,Apartment,Entire home/apt,1.0,2.0,1.0,baths
50.0,1.33537,103.84462,Apartment,Shared room,1.0,1.0,1.0,shared
65.0,1.32257,103.84395,Apartment,Private room,1.0,1.0,1.0,shared
38.0,1.37466,103.76596,Apartment,Private room,1.0,1.0,1.0,shared
28.0,1.45152,103.81413,Apartment,Private room,1.0,1.0,1.0,private
35.0,1.44814,103.81647,Apartment,Private room,1.0,1.0,1.0,private
163.0,1.28156,103.84489,Hotel,Entire home/apt,1.0,1.0,1.0,baths
164.0,1.28243,103.84677,Hotel,Entire home/apt,1.0,1.0,1.0,baths
200.0,1.30933,103.84064,House,Entire home/apt,3.0,3.0,2.0,baths
71.0,1.39892,103.87283,Apartment,Private room,1.0,1.0,2.0,baths
55.0,1.30926,103.80315,Apartment,Private room,1.0,1.0,1.0,shared
554.0,1.29934,103.78719,Apartment,Entire home/apt,1.0,1.0,2.0,baths
523.0,1.29759,103.78741,Apartment,Entire home/apt,1.0,1.0,2.0,baths
514.0,1.29828,103.78922,Apartment,Entire home/apt,1.0,1.0,1.0,baths
45.0,1.283,103.84175,Apartment,Private room,1.0,1.0,2.0,shared
89.0,1.31708,103.93429,Apartment,Private room,1.0,1.0,1.0,private
70.0,1.31268,103.83774,House,Private room,1.0,1.0,1.0,baths
85.0,1.39828,103.91404,Apartment,Private room,2.0,2.0,2.0,baths
79.0,1.3114,103.83911,House,Private room,1.0,1.0,1.0,baths
79.0,1.31234,103.84297,House,Private room,1.0,1.0,1.0,shared
89.0,1.34159,103.95805,House,Private room,1.0,1.0,1.0,shared
106.0,1.30641,103.84045,Apartment,Private room,1.0,1.0,1.0,private
55.0,1.34313,103.68701,Apartment,Private room,1.0,1.0,1.0,baths
388.0,1.2803,103.78528,Apartment,Entire home/apt,1.0,4.0,1.0,baths
51.0,1.34406,103.68659,Apartment,Private room,1.0,1.0,1.0,baths
279.0,1.31005,103.85829,Hotel,Private room,1.0,10.0,5.0,baths
85.0,1.31721,103.85684,Apartment,Entire home/apt,1.0,1.0,2.0,baths
284.0,1.31044,103.86078,Apartment,Entire home/apt,1.0,2.0,1.0,baths
180.0,1.32373,103.91641,House,Private room,1.0,1.0,2.0,baths
140.0,1.32516,103.91487,House,Private room,1.0,1.0,1.0,private
200.0,1.32362,103.9146,House,Private room,1.0,2.0,1.0,private
100.0,1.31844,103.91237,Apartment,Private room,1.0,1.0,1.0,private
130.0,1.31703,103.91242,Apartment,Private room,1.0,1.0,1.0,private
24.0,1.31252,103.86088,Hotel,Shared room,1.0,16.0,6.0,shared
47.0,1.31114,103.86054,Hotel,Hotel room,1.0,16.0,1.0,baths
40.0,1.2841,103.84253,Apartment,Private room,1.0,1.0,2.0,shared
89.0,1.39604,103.84924,Apartment,Private room,1.0,1.0,2.0,baths
40.0,1.2833,103.84368,Apartment,Private room,1.0,1.0,2.0,shared
225.0,1.31114,103.86054,Hotel,Hotel room,1.0,10.0,6.0,shared
69.0,1.32796,103.84058,Apartment,Private room,1.0,1.0,1.0,baths
109.0,1.35641,103.86726,Apartment,Private room,1.0,1.0,2.0,baths
49.0,1.30768,103.8634,Apartment,Private room,1.0,1.0,3.0,shared
52.0,1.328848,103.913361,Apartment,Entire home/apt,1.0,1.0,2.0,baths
130.0,1.3255,103.91599,House,Private room,1.0,1.0,1.0,private
88.0,1.28373,103.84347,Apartment,Private room,1.0,1.0,3.0,shared
46.0,1.27805,103.78794,Apartment,Private room,1.0,1.0,1.0,private
90.0,1.38703,103.87264,House,Private room,1.0,1.0,1.0,private
180.0,1.37738,103.7586,House,Private room,1.0,1.0,1.0,private
188.0,1.3117,103.86028,Hotel,Private room,1.0,2.0,5.0,shared
98.0,1.3117,103.86028,Hotel,Private room,1.0,1.0,5.0,shared
67.0,1.3117,103.86028,Hotel,Private room,1.0,1.0,5.0,shared
160.0,1.37723,103.75837,House,Private room,1.0,1.0,1.0,shared
160.0,1.37741,103.75807,House,Private room,1.0,1.0,1.0,shared
200.0,1.27329,103.83743,Apartment,Private room,1.0,1.0,1.0,private
42.0,1.31889,103.91243,Apartment,Private room,1.0,2.0,2.0,shared
40.0,1.36034,103.76572,Apartment,Private room,1.0,1.0,1.0,shared
59.0,1.29732,103.8397,Apartment,Private room,2.0,2.0,2.0,shared
30.0,1.28489,103.84293,Hotel,Hotel room,1.0,12.0,6.0,baths
31.0,1.28489,103.84323,Hotel,Hotel room,1.0,10.0,6.0,baths
49.0,1.30747,103.86212,Apartment,Private room,1.0,1.0,3.0,shared
54.0,1.31402,103.85493,House,Private room,1.0,1.0,1.0,private
21.0,1.4182,103.83669,Apartment,Private room,1.0,1.0,1.0,baths
130.0,1.29666,103.8371,Apartment,Entire home/apt,1.0,2.0,1.0,baths
126.0,1.44154,103.82184,House,Private room,1.0,1.0,1.0,private
255.0,1.31264,103.85647,Apartment,Entire home/apt,1.0,2.0,1.0,baths
160.0,1.27343,103.8456,Apartment,Entire home/apt,1.0,1.0,1.0,baths
220.0,1.29719,103.83861,Apartment,Hotel room,1.0,1.0,1.0,baths
170.0,1.29685,103.83809,Apartment,Hotel room,1.0,1.0,1.0,baths
170.0,1.29899,103.8386,Apartment,Entire home/apt,1.0,1.0,1.0,baths
98.0,1.30961,103.79772,Apartment,Private room,1.0,1.0,2.0,baths
30.0,1.3098,103.86165,Apartment,Private room,1.0,1.0,3.0,shared
241.0,1.30767,103.7967,Apartment,Entire home/apt,2.0,2.0,3.0,baths
170.0,1.29755,103.83676,Apartment,Entire home/apt,1.0,1.0,1.0,baths
170.0,1.29699,103.83858,Apartment,Hotel room,1.0,1.0,1.0,baths
106.0,1.44241,103.82172,Apartment,Private room,1.0,1.0,1.0,private
80.0,1.30617,103.8612,Apartment,Private room,1.0,1.0,1.0,shared
67.0,1.31185,103.86015,Hotel,Private room,1.0,1.0,5.0,shared
31.0,1.28299,103.84457,Hotel,Hotel room,1.0,10.0,6.0,shared
90.0,1.38565,103.87355,House,Private room,1.0,2.0,1.0,private
560.0,1.31005,103.85829,Hotel,Private room,1.0,16.0,1.0,shared
37.0,1.3147,103.88163,Apartment,Private room,1.0,2.0,1.0,shared
275.0,1.42959,103.78049,Apartment,Entire home/apt,3.0,4.0,2.0,baths
137.0,1.29846,103.83738,Apartment,Private room,1.0,1.0,2.0,baths
50.0,1.31198,103.87923,Apartment,Private room,1.0,2.0,1.0,private
255.0,1.31232,103.85899,Apartment,Entire home/apt,1.0,2.0,1.0,baths
212.0,1.44196,103.8249,Apartment,Private room,1.0,1.0,1.0,private
59.0,1.31522,103.882,Apartment,Private room,1.0,1.0,3.0,baths
38.0,1.43109,103.77355,Apartment,Private room,1.0,1.0,2.0,shared
96.0,1.30447,103.83852,Apartment,Private room,1.0,1.0,2.0,baths
81.0,1.3468,103.7234,Apartment,Private room,1.0,2.0,2.0,baths
49.0,1.31143,103.86067,Hotel,Shared room,1.0,16.0,6.0,shared
93.0,1.31352,103.85333,House,Private room,2.0,2.0,2.0,baths
59.0,1.30784,103.86116,Apartment,Private room,1.0,1.0,3.0,shared
49.0,1.30834,103.86143,Apartment,Private room,1.0,1.0,3.0,shared
79.0,1.28498,103.84351,Apartment,Private room,1.0,1.0,1.0,private
49.0,1.3095,103.86144,Apartment,Private room,1.0,1.0,3.0,shared
57.0,1.30885,103.86218,Apartment,Private room,1.0,1.0,1.0,private
34.0,1.31157,103.86069,Hotel,Shared room,1.0,16.0,4.0,shared
150.0,1.30098,103.84488,Apartment,Entire home/apt,1.0,1.0,2.0,baths
100.0,1.33727,103.69013,Apartment,Private room,1.0,1.0,1.0,private
65.0,1.30571,103.84077,Apartment,Private room,1.0,2.0,2.0,baths
59.0,1.30957,103.86134,Apartment,Private room,1.0,1.0,3.0,shared
81.0,1.34608,103.72186,Apartment,Private room,1.0,2.0,2.0,baths
51.0,1.31358,103.85453,House,Private room,1.0,2.0,2.0,shared
500.0,1.30411,103.83707,Apartment,Entire home/apt,1.0,1.0,1.0,baths
45.0,1.30775,103.85217,Apartment,Private room,1.0,1.0,3.0,shared
85.0,1.29803,103.85106,Apartment,Private room,1.0,1.0,2.0,baths
76.0,1.29955,103.84896,Apartment,Private room,1.0,1.0,2.0,shared
63.0,1.35156,103.69888,Apartment,Private room,1.0,1.0,1.0,private
255.0,1.31341,103.86042,Apartment,Entire home/apt,1.0,2.0,1.0,baths
256.0,1.28742,103.84786,Hotel,Entire home/apt,1.0,1.0,1.0,baths
222.0,1.28738,103.84773,Hotel,Entire home/apt,1.0,1.0,1.0,baths
181.0,1.28918,103.84934,Hotel,Entire home/apt,1.0,1.0,1.0,baths
165.0,1.29649,103.85526,Hotel,Hotel room,1.0,2.0,1.0,shared
185.0,1.29649,103.85526,Hotel,Hotel room,1.0,2.0,1.0,private
270.0,1.29649,103.85526,Hotel,Hotel room,1.0,2.0,1.0,private
320.0,1.29649,103.85526,Hotel,Hotel room,1.0,2.0,0.0,baths
290.0,1.29649,103.85526,Hotel,Hotel room,2.0,2.0,1.0,private
155.0,1.29649,103.85526,Hotel,Hotel room,1.0,1.0,1.0,private
40.0,1.28336,103.84139,Apartment,Private room,1.0,1.0,2.0,shared
40.0,1.28482,103.84158,Apartment,Private room,1.0,1.0,2.0,shared
40.0,1.31738,103.90893,Apartment,Private room,1.0,1.0,1.0,shared
70.0,1.31001,103.84101,Apartment,Private room,1.0,1.0,1.0,private
375.0,1.35487,103.8687,Apartment,Private room,1.0,1.0,1.0,baths
165.0,1.30112,103.85232,Apartment,Entire home/apt,2.0,2.0,2.0,baths
59.0,1.32,103.76018,Apartment,Private room,1.0,1.0,1.0,shared
90.0,1.33437,103.74177,Apartment,Private room,1.0,1.0,1.0,shared
58.0,1.34443,103.71245,Apartment,Private room,1.0,1.0,1.0,shared
399.0,1.27731,103.84322,Apartment,Entire home/apt,2.0,2.0,1.0,baths
130.0,1.32551,103.91498,House,Private room,1.0,1.0,1.0,private
216.0,1.27941,103.78772,Apartment,Private room,1.0,2.0,1.0,private
55.0,1.31314,103.88002,Apartment,Private room,1.0,1.0,4.0,shared
155.0,1.28915,103.84825,Hotel,Entire home/apt,1.0,1.0,1.0,baths
194.0,1.28242,103.84723,Hotel,Entire home/apt,1.0,1.0,1.0,baths
75.0,1.29806,103.84904,Apartment,Private room,1.0,1.0,2.0,shared
68.0,1.30825,103.84003,Apartment,Private room,1.0,1.0,1.0,private
119.0,1.27361,103.84421,Apartment,Entire home/apt,1.0,2.0,2.0,baths
80.0,1.29454,103.76795,Apartment,Private room,1.0,1.0,1.0,private
130.0,1.32478,103.9147,House,Private room,1.0,1.0,1.0,private
129.0,1.31184,103.88672,Apartment,Entire home/apt,1.0,2.0,1.0,baths
120.0,1.29617,103.84158,Apartment,Private room,1.0,1.0,1.0,private
49.0,1.30825,103.8616,Apartment,Private room,1.0,1.0,3.0,shared
30.0,1.30858,103.86098,Apartment,Private room,1.0,1.0,3.0,shared
70.0,1.27554,103.84119,Apartment,Private room,1.0,1.0,1.0,private
137.0,1.30587,103.89771,Apartment,Entire home/apt,1.0,1.0,1.0,baths
75.0,1.44882,103.79933,Apartment,Private room,1.0,2.0,1.0,private
51.0,1.30983,103.862,Apartment,Private room,1.0,1.0,3.0,shared
73.0,1.2746,103.84181,Apartment,Private room,2.0,1.0,1.0,baths
200.0,1.29765,103.83627,Apartment,Hotel room,1.0,1.0,1.0,private
200.0,1.29892,103.83846,Apartment,Hotel room,1.0,1.0,1.0,private
190.0,1.29907,103.83825,Apartment,Hotel room,1.0,1.0,1.0,private
43.0,1.29558,103.76533,Apartment,Private room,1.0,1.0,1.0,shared
99.0,1.44328,103.82434,Apartment,Entire home/apt,1.0,1.0,1.0,baths
59.0,1.31112,103.85809,Apartment,Private room,1.0,1.0,2.0,shared
118.0,1.31633,103.85318,Apartment,Entire home/apt,1.0,2.0,2.0,baths
51.0,1.30724,103.8527,Apartment,Private room,1.0,2.0,3.0,shared
40.0,1.3577,103.75882,Apartment,Private room,1.0,1.0,1.0,shared
100.0,1.30954,103.91471,Apartment,Private room,1.0,1.0,1.0,private
130.0,1.31669,103.91258,Apartment,Private room,1.0,1.0,1.0,private
99.0,1.37601,103.90101,Apartment,Private room,1.0,1.0,1.0,shared
44.0,1.35775,103.76081,Apartment,Private room,1.0,1.0,2.0,baths
142.0,1.3172,103.75876,Apartment,Entire home/apt,2.0,2.0,1.0,baths
330.0,1.35732,103.82808,House,Private room,2.0,2.0,2.0,baths
49.0,1.368,103.85688,Apartment,Private room,1.0,2.0,2.0,shared
45.0,1.33791,103.6947,Apartment,Private room,1.0,1.0,1.0,baths
541.0,1.28142,103.85261,Apartment,Entire home/apt,1.0,1.0,2.0,baths
510.0,1.30411,103.83707,Apartment,Entire home/apt,1.0,1.0,1.0,baths
530.0,1.30411,103.83707,Apartment,Entire home/apt,1.0,1.0,1.0,baths
488.0,1.30291,103.83403,Apartment,Entire home/apt,1.0,1.0,1.0,baths
135.0,1.30944,103.8828,Apartment,Entire home/apt,2.0,2.0,2.0,baths
239.0,1.28203,103.85404,Apartment,Entire home/apt,1.0,1.0,1.0,baths
224.0,1.28065,103.8519,Apartment,Entire home/apt,1.0,2.0,1.0,baths
135.0,1.36662,103.86305,Apartment,Private room,1.0,1.0,1.0,private
113.0,1.2795,103.78385,Apartment,Private room,1.0,1.0,1.0,shared
59.0,1.30791,103.86305,Apartment,Private room,1.0,1.0,3.0,baths
150.0,1.37579,103.84928,Apartment,Private room,1.0,1.0,1.0,private
140.0,1.30477,103.85073,House,Entire home/apt,1.0,2.0,1.0,baths
220.0,1.28359,103.84625,Hotel,Hotel room,1.0,3.0,5.0,shared
201.0,1.28295,103.8444,Hotel,Hotel room,1.0,6.0,5.0,shared
461.0,1.28116,103.8536,Apartment,Entire home/apt,2.0,3.0,2.0,baths
399.0,1.27719,103.84256,Apartment,Entire home/apt,2.0,2.0,1.0,baths
127.0,1.32449,103.84315,Apartment,Entire home/apt,1.0,2.0,1.0,baths
145.0,1.31021,103.85817,Apartment,Private room,1.0,2.0,4.0,shared
30.0,1.31498,103.88642,Apartment,Private room,1.0,1.0,1.0,shared
31.0,1.28483,103.84364,Hotel,Hotel room,1.0,12.0,6.0,baths
31.0,1.28484,103.84285,Hotel,Hotel room,1.0,12.0,6.0,baths
31.0,1.283,103.84484,Hotel,Hotel room,1.0,10.0,6.0,baths
95.0,1.28782,103.82832,Apartment,Private room,1.0,1.0,1.0,shared
92.0,1.44185,103.82356,Apartment,Private room,1.0,2.0,1.0,private
250.0,1.30922,103.86962,Apartment,Entire home/apt,3.0,3.0,3.0,baths
52.0,1.39368,103.91515,Apartment,Private room,1.0,1.0,1.0,shared
69.0,1.31219,103.85702,Apartment,Private room,1.0,1.0,1.0,private
134.0,1.44184,103.82358,Apartment,Private room,1.0,1.0,1.0,private
90.0,1.34401,103.77275,Apartment,Private room,1.0,1.0,2.0,shared
39.0,1.32699,103.84962,Apartment,Private room,1.0,1.0,1.0,shared
180.0,1.34156,103.84194,Apartment,Private room,1.0,1.0,1.0,shared
70.0,1.27619,103.83665,Apartment,Private room,1.0,3.0,2.0,shared
49.0,1.3147,103.88163,Apartment,Private room,1.0,1.0,3.0,shared
49.0,1.31541,103.88217,Apartment,Private room,1.0,1.0,3.0,shared
49.0,1.31539,103.88213,Apartment,Private room,1.0,1.0,3.0,shared
255.0,1.28684,103.78593,Apartment,Entire home/apt,1.0,1.0,1.0,baths
160.0,1.31439,103.75904,Apartment,Private room,1.0,1.0,1.0,shared
236.0,1.31505,103.75884,Apartment,Private room,2.0,2.0,1.0,shared
65.0,1.28039,103.85389,Apartment,Private room,1.0,1.0,1.0,shared
121.0,1.43964,103.82401,House,Private room,1.0,1.0,1.0,private
70.0,1.44199,103.82264,House,Private room,1.0,1.0,1.0,private
213.0,1.43979,103.82187,House,Private room,1.0,1.0,1.0,private
92.0,1.4406,103.82203,House,Private room,1.0,1.0,1.0,private
65.0,1.30928,103.89457,Apartment,Private room,1.0,1.0,1.0,shared
65.0,1.31039,103.85819,Apartment,Private room,1.0,1.0,1.0,shared
126.0,1.2846,103.8433,Hotel,Hotel room,1.0,1.0,0.0,shared
473.0,1.30252,103.84143,Apartment,Entire home/apt,1.0,1.0,1.0,baths
156.0,1.29614,103.83546,Apartment,Private room,1.0,1.0,1.0,private
65.0,1.28205,103.85306,Apartment,Private room,1.0,1.0,2.0,shared
59.0,1.31655,103.88148,Apartment,Private room,1.0,1.0,3.0,baths
59.0,1.2848,103.84137,Apartment,Private room,1.0,1.0,2.0,shared
40.0,1.28304,103.84315,Apartment,Private room,1.0,1.0,2.0,shared
50.0,1.35751,103.83001,Apartment,Private room,1.0,2.0,1.0,shared
50.0,1.3614,103.76444,Apartment,Private room,1.0,2.0,1.0,shared
47.0,1.33463,103.80969,Apartment,Private room,1.0,1.0,1.0,private
97.0,1.32165,103.84119,Apartment,Entire home/apt,1.0,8.0,1.0,baths
69.0,1.31141,103.8566,Apartment,Private room,1.0,1.0,1.0,private
90.0,1.28622,103.85473,Apartment,Private room,1.0,1.0,1.0,private
99.0,1.30852,103.86103,Apartment,Private room,1.0,1.0,3.0,baths
59.0,1.30895,103.86149,Apartment,Private room,1.0,1.0,3.0,baths
59.0,1.3097,103.8617,Apartment,Private room,1.0,1.0,3.0,baths
220.0,1.33253,103.78883,Apartment,Entire home/apt,3.0,3.0,2.0,baths
140.0,1.33048,103.78882,Apartment,Entire home/apt,1.0,1.0,1.0,baths
